text,label
  Bad  experience.  keyboard  quality  is  broken.  I  contacted  support  and  it  was  slow.  ,0
  The  jacket  arrived  damaged  and  the  durability  feels  cheap.  Not  happy.  ,0
Very happy with the backpack. design is smooth. Support team was helpful.,1
The phone case arrived delayed and the battery feels poor. Not happy.,0
Great experience with the jacket. Super comfortable and the delivery was early.,1
  Very  happy  with  the  running  shoes.  sound  is  excellent.  Support  team  was  helpful.  ,1
THE WATER BOTTLE EXCEEDED EXPECTATIONS. COMFORT FEELS FANTASTIC AND WORTH THE PRICE.,1
I love the running shoes. The material is premium. Will definitely buy again!,1
  I  want  a  refund.  The  headphones  is  broken  and  the  design  didn't  work  as  expected.  ,0
GREAT EXPERIENCE WITH THE PHONE CASE. SUPER AMAZING AND THE DELIVERY WAS EARLY.,1
Bad experience. running shoes quality is poor. I contacted support and it was unhelpful.,0
The phone case exceeded expectations. comfort feels reliable and worth the price.,1
  Bad  experience.  smartwatch  quality  is  cheap.  I  contacted  support  and  it  was  unhelpful.  ,0
Disappointed with the headphones. The durability was uncomfortable and delivery was damaged.,0
  I  love  the  phone  case.  The  durability  is  solid.  Will  definitely  buy  again!  ,1
I love the running shoes. The quality is premium. Will definitely buy again!,1
Very happy with the keyboard. sound is excellent. Support team was kind.,1
Very happy with the jacket. sound is reliable. Support team was responsive.,1
DISAPPOINTED WITH THE JACKET. THE FIT WAS SCRATCHY AND DELIVERY WAS INCOMPLETE.,0
  Disappointed  with  the  keyboard.  The  quality  was  broken  and  delivery  was  incomplete.  ,0
Disappointed with the running shoes. The comfort was broken and delivery was incomplete.,0
Very happy with the keyboard. sound is fantastic. Support team was responsive.,1
  I  want  a  refund.  The  jacket  is  uncomfortable  and  the  durability  didn't  work  as  expected.  ,0
Bad experience. backpack quality is broken. I contacted support and it was unhelpful.,0
Bad experience. headphones quality is broken. I contacted support and it was ignored me.,0
Disappointed with the running shoes. The design was unreliable and delivery was late.,0
  VERY  HAPPY  WITH  THE  HEADPHONES.  COMFORT  IS  AMAZING.  SUPPORT  TEAM  WAS  RESPONSIVE.  ,1
  I  want  a  refund.  The  running  shoes  is  uncomfortable  and  the  design  didn't  work  as  expected.  ,0
Great experience with the phone case. Super solid and the delivery was on time.,1
  Bad  experience.  headphones  quality  is  poor.  I  contacted  support  and  it  was  ignored  me.  ,0
Very happy with the water bottle. durability is fantastic. Support team was responsive.,1
  GREAT  EXPERIENCE  WITH  THE  PHONE  CASE.  SUPER  RELIABLE  AND  THE  DELIVERY  WAS  ON  TIME.  ,1
Bad experience. smartwatch quality is poor. I contacted support and it was unhelpful.,0
  Bad  experience.  jacket  quality  is  uncomfortable.  I  contacted  support  and  it  was  rude.  ,0
Disappointed with the smartwatch. The material was uncomfortable and delivery was damaged.,0
Bad experience. keyboard quality is disappointing. I contacted support and it was ignored me.,0
Bad experience. backpack quality is terrible. I contacted support and it was rude.,0
The smartwatch exceeded expectations. design feels smooth and worth the price.,1
Very happy with the water bottle. quality is amazing. Support team was responsive.,1
  I  LOVE  THE  SMARTWATCH.  THE  FIT  IS  SOLID.  WILL  DEFINITELY  BUY  AGAIN!  ,1
Bad experience. backpack quality is terrible. I contacted support and it was unhelpful.,0
Disappointed with the water bottle. The material was broken and delivery was damaged.,0
DISAPPOINTED WITH THE KEYBOARD. THE MATERIAL WAS POOR AND DELIVERY WAS LATE.,0
Bad experience. water bottle quality is poor. I contacted support and it was slow.,0
  I  want  a  refund.  The  running  shoes  is  terrible  and  the  battery  didn't  work  as  expected.  ,0
  Disappointed  with  the  phone  case.  The  durability  was  broken  and  delivery  was  damaged.  ,0
Very happy with the phone case. battery is premium. Support team was helpful.,1
The headphones exceeded expectations. material feels reliable and worth the price.,1
  Very  happy  with  the  keyboard.  quality  is  smooth.  Support  team  was  helpful.  ,1
  Very  happy  with  the  water  bottle.  quality  is  premium.  Support  team  was  helpful.  ,1
Disappointed with the running shoes. The quality was cheap and delivery was damaged.,0
The water bottle exceeded expectations. comfort feels reliable and worth the price.,1
Very happy with the jacket. sound is excellent. Support team was responsive.,1
  Bad  experience.  smartwatch  quality  is  cheap.  I  contacted  support  and  it  was  rude.  ,0
I want a refund. The headphones is unreliable and the fit didn't work as expected.,0
Very happy with the smartwatch. quality is amazing. Support team was kind.,1
I love the keyboard. The material is premium. Will definitely buy again!,1
  I  love  the  jacket.  The  comfort  is  comfortable.  Will  definitely  buy  again!  ,1
Great experience with the keyboard. Super excellent and the delivery was quick.,1
Great experience with the water bottle. Super excellent and the delivery was on time.,1
  I  love  the  smartwatch.  The  fit  is  smooth.  Will  definitely  buy  again!  ,1
I want a refund. The backpack is disappointing and the design didn't work as expected.,0
The headphones arrived damaged and the comfort feels cheap. Not happy.,0
Disappointed with the headphones. The durability was scratchy and delivery was late.,0
I want a refund. The keyboard is poor and the sound didn't work as expected.,0
The keyboard exceeded expectations. comfort feels solid and worth the price.,1
Great experience with the jacket. Super premium and the delivery was quick.,1
  Disappointed  with  the  jacket.  The  quality  was  uncomfortable  and  delivery  was  late.  ,0
  I  want  a  refund.  The  smartwatch  is  broken  and  the  comfort  didn't  work  as  expected.  ,0
  Very  happy  with  the  running  shoes.  comfort  is  premium.  Support  team  was  helpful.  ,1
  Bad  experience.  keyboard  quality  is  unreliable.  I  contacted  support  and  it  was  ignored  me.  ,0
  I  want  a  refund.  The  smartwatch  is  cheap  and  the  battery  didn't  work  as  expected.  ,0
  Very  happy  with  the  headphones.  durability  is  solid.  Support  team  was  kind.  ,1
Disappointed with the running shoes. The design was terrible and delivery was late.,0
  I  love  the  headphones.  The  battery  is  solid.  Will  definitely  buy  again!  ,1
The phone case arrived late and the material feels uncomfortable. Not happy.,0
  GREAT  EXPERIENCE  WITH  THE  RUNNING  SHOES.  SUPER  FANTASTIC  AND  THE  DELIVERY  WAS  EARLY.  ,1
Great experience with the phone case. Super smooth and the delivery was on time.,1
  Bad  experience.  backpack  quality  is  unreliable.  I  contacted  support  and  it  was  slow.  ,0
The smartwatch arrived late and the sound feels poor. Not happy.,0
  The  running  shoes  arrived  incomplete  and  the  comfort  feels  poor.  Not  happy.  ,0
The headphones exceeded expectations. sound feels smooth and worth the price.,1
The headphones arrived incomplete and the sound feels uncomfortable. Not happy.,0
I want a refund. The water bottle is disappointing and the material didn't work as expected.,0
The headphones arrived incomplete and the fit feels unreliable. Not happy.,0
I love the backpack. The quality is excellent. Will definitely buy again!,1
The running shoes exceeded expectations. sound feels fantastic and worth the price.,1
Bad experience. running shoes quality is unreliable. I contacted support and it was rude.,0
DISAPPOINTED WITH THE RUNNING SHOES. THE DESIGN WAS BROKEN AND DELIVERY WAS DELAYED.,0
Very happy with the running shoes. fit is comfortable. Support team was helpful.,1
The phone case exceeded expectations. durability feels smooth and worth the price.,1
The headphones arrived damaged and the comfort feels scratchy. Not happy.,0
  I  love  the  phone  case.  The  material  is  solid.  Will  definitely  buy  again!  ,1
I love the keyboard. The battery is comfortable. Will definitely buy again!,1
Disappointed with the keyboard. The fit was scratchy and delivery was incomplete.,0
Bad experience. headphones quality is cheap. I contacted support and it was rude.,0
The water bottle exceeded expectations. quality feels smooth and worth the price.,1
I want a refund. The smartwatch is terrible and the quality didn't work as expected.,0
GREAT EXPERIENCE WITH THE WATER BOTTLE. SUPER EXCELLENT AND THE DELIVERY WAS ON TIME.,1
I love the keyboard. The comfort is comfortable. Will definitely buy again!,1
Bad experience. backpack quality is poor. I contacted support and it was ignored me.,0
Great experience with the smartwatch. Super solid and the delivery was early.,1
  I  love  the  keyboard.  The  design  is  solid.  Will  definitely  buy  again!  ,1
The backpack exceeded expectations. fit feels solid and worth the price.,1
  The  headphones  arrived  incomplete  and  the  durability  feels  cheap.  Not  happy.  ,0
  I  want  a  refund.  The  backpack  is  poor  and  the  design  didn't  work  as  expected.  ,0
Great experience with the jacket. Super amazing and the delivery was quick.,1
  I  love  the  keyboard.  The  sound  is  smooth.  Will  definitely  buy  again!  ,1
  I  love  the  water  bottle.  The  design  is  solid.  Will  definitely  buy  again!  ,1
Very happy with the phone case. battery is comfortable. Support team was responsive.,1
Bad experience. headphones quality is disappointing. I contacted support and it was ignored me.,0
Bad experience. headphones quality is poor. I contacted support and it was slow.,0
  I  want  a  refund.  The  phone  case  is  disappointing  and  the  fit  didn't  work  as  expected.  ,0
The backpack exceeded expectations. fit feels reliable and worth the price.,1
  I  want  a  refund.  The  headphones  is  disappointing  and  the  comfort  didn't  work  as  expected.  ,0
  I  want  a  refund.  The  headphones  is  uncomfortable  and  the  material  didn't  work  as  expected.  ,0
  The  jacket  exceeded  expectations.  material  feels  fantastic  and  worth  the  price.  ,1
Disappointed with the keyboard. The fit was uncomfortable and delivery was incomplete.,0
Bad experience. headphones quality is poor. I contacted support and it was slow.,0
I want a refund. The water bottle is broken and the battery didn't work as expected.,0
Very happy with the headphones. material is fantastic. Support team was kind.,1
I want a refund. The keyboard is poor and the material didn't work as expected.,0
