customer_id,age,income_band,city_tier,membership_type,num_visits,days_since_last_purchase,product_categories_purchased,num_transactions,avg_transaction_value,discount_used,total_spend,target
C100257,23.0,Mid,Tier 1,Silver,10.0,255.0,5.0,2.0,398.73,,436.7,738.91
C100258,27.0,Mid,Tier 2,Silver,,,4.0,1.0,,242.77,32.9,337.35
C100259,49.0,Mid,Tier 2,Silver,22.0,199.0,7.0,3.0,242.5,288.15,,1229.86
C100260,60.0,Mid,Tier 2,Gold,16.0,83.0,6.0,4.0,294.73,197.9,884.52,1181.29
C100261,27.0,High,Tier 3,Gold,23.0,,6.0,9.0,348.78,396.76,2823.33,2341.2
C100262,33.0,Low,Tier 1,Silver,22.0,21.0,4.0,5.0,271.91,264.08,1161.48,1507.61
C100263,67.0,Low,Tier 1,,17.0,18.0,6.0,5.0,402.65,228.38,1830.85,1870.49
C100264,,Low,Tier 2,Silver,18.0,286.0,6.0,1.0,176.91,193.64,70.44,730.15
C100265,48.0,High,Tier 1,Silver,19.0,9.0,8.0,6.0,351.24,224.66,2043.01,2673.59
C100266,41.0,Mid,Tier 2,Silver,21.0,186.0,7.0,4.0,412.73,279.71,1470.28,1705.16
C100267,36.0,Mid,Tier 2,Silver,17.0,69.0,5.0,5.0,423.48,199.84,2014.13,1753.71
C100268,50.0,High,Tier 3,Gold,19.0,249.0,7.0,3.0,406.65,256.79,960.85,1703.51
C100269,,High,Tier 2,Silver,27.0,43.0,7.0,4.0,363.8,332.58,1052.98,1886.51
C100270,33.0,Low,Tier 1,Gold,15.0,96.0,4.0,8.0,426.82,181.07,3478.98,2628.63
C100271,19.0,Mid,Tier 1,Silver,16.0,192.0,3.0,4.0,234.5,168.81,818.87,965.29
C100272,,High,Tier 1,Gold,8.0,138.0,,1.0,556.22,86.42,354.03,771.02
C100273,68.0,Low,Tier 3,Silver,24.0,73.0,7.0,6.0,340.26,352.15,1680.09,1965.04
C100274,40.0,Mid,Tier 2,Silver,24.0,22.0,5.0,4.0,294.81,227.32,909.95,1291.7
C100275,43.0,Mid,Tier 2,Silver,16.0,5.0,3.0,6.0,340.52,193.09,1949.36,2029.11
C100276,42.0,Mid,Tier 1,Silver,,70.0,4.0,4.0,295.24,109.37,1034.0,1242.79
C100277,59.0,Mid,Tier 3,Silver,14.0,103.0,4.0,4.0,394.16,193.79,1197.94,1546.05
C100278,21.0,Low,Tier 1,Silver,15.0,43.0,6.0,4.0,282.47,148.23,1051.87,1467.41
C100279,22.0,Low,Tier 2,Gold,21.0,186.0,3.0,8.0,396.55,243.0,2865.37,2405.2
C100280,32.0,Low,Tier 3,Silver,17.0,324.0,5.0,5.0,180.85,298.7,328.72,564.55
C100281,43.0,Low,Tier 1,Gold,21.0,261.0,5.0,9.0,272.3,226.5,2332.91,1758.91
C100282,53.0,Mid,Tier 2,Gold,14.0,112.0,4.0,4.0,414.38,151.29,1348.76,1511.95
C100283,44.0,Mid,Tier 1,Silver,18.0,160.0,2.0,4.0,321.05,206.58,958.96,1068.23
C100284,41.0,Low,Tier 2,Gold,10.0,281.0,7.0,3.0,272.7,66.64,761.08,1386.86
C100285,67.0,Mid,Tier 3,Silver,12.0,352.0,6.0,4.0,232.98,120.39,828.37,1055.38
C100286,26.0,Mid,Tier 2,Gold,21.0,201.0,4.0,,321.85,265.51,634.89,935.81
C100287,48.0,Mid,Tier 3,Gold,21.0,72.0,2.0,4.0,441.85,284.3,1526.91,1526.83
C100288,46.0,High,Tier 2,Gold,17.0,317.0,7.0,6.0,614.54,248.66,3539.16,2876.87
C100289,43.0,Mid,Tier 1,Silver,18.0,188.0,4.0,3.0,307.97,192.26,621.17,908.66
C100290,60.0,High,Tier 2,Gold,19.0,10.0,3.0,5.0,719.2,274.17,3330.52,2523.23
C100291,32.0,Low,Tier 2,Silver,22.0,92.0,3.0,10.0,189.07,219.88,1686.42,1366.75
C100292,68.0,Mid,Tier 1,Silver,27.0,194.0,,6.0,455.72,319.62,2558.26,2299.05
C100293,35.0,High,Tier 2,Silver,16.0,295.0,3.0,,248.57,169.19,353.26,538.35
C100294,46.0,High,Tier 2,Silver,,311.0,4.0,6.0,434.89,246.77,2141.08,1369.88
C100295,45.0,Mid,Tier 2,Gold,25.0,68.0,4.0,5.0,274.64,283.22,1366.57,2035.95
C100296,63.0,Mid,Tier 1,Platinum,19.0,264.0,1.0,3.0,560.37,214.11,1479.63,866.31
C100297,41.0,Mid,Tier 3,Silver,16.0,351.0,4.0,1.0,333.73,226.87,136.65,310.18
C100298,33.0,Mid,Tier 2,Gold,21.0,292.0,5.0,3.0,446.97,315.57,1011.53,1325.44
C100299,19.0,Mid,Tier 1,Gold,20.0,262.0,3.0,6.0,427.67,274.18,2323.52,1847.55
C100300,,High,Tier 1,Platinum,18.0,291.0,7.0,6.0,858.82,203.98,4998.91,3582.6
C100301,61.0,Mid,Tier 3,Gold,17.0,203.0,3.0,4.0,404.01,215.46,1492.12,1165.39
C100302,18.0,,Tier 2,Silver,14.0,221.0,8.0,3.0,197.32,145.5,426.7,1165.36
C100303,65.0,Mid,Tier 2,Silver,14.0,194.0,5.0,3.0,390.02,139.89,742.23,1023.36
C100304,46.0,Low,Tier 1,Gold,15.0,349.0,9.0,1.0,374.32,205.33,114.84,1350.65
C100305,25.0,Low,Tier 2,Silver,17.0,132.0,6.0,2.0,205.11,185.02,197.94,780.63
C100306,34.0,Low,Tier 3,Platinum,14.0,284.0,4.0,2.0,510.19,,698.89,953.63
C100307,47.0,Mid,Tier 2,Platinum,12.0,7.0,4.0,3.0,514.02,173.59,1236.4,1490.9
C100308,34.0,Low,Tier 3,Platinum,,153.0,8.0,9.0,278.14,398.06,2045.74,2632.85
C100309,23.0,Low,Tier 1,Silver,23.0,334.0,6.0,6.0,366.77,238.43,2062.97,1826.3
C100310,53.0,Low,Tier 1,Gold,18.0,89.0,6.0,3.0,413.34,235.09,1040.73,1785.74
C100311,53.0,High,Tier 2,Gold,19.0,290.0,3.0,3.0,414.13,196.28,881.66,1056.28
C100312,24.0,Mid,Tier 2,Silver,26.0,183.0,5.0,7.0,177.71,311.9,719.65,1480.46
C100313,32.0,Low,Tier 1,Silver,16.0,49.0,5.0,4.0,325.99,229.48,860.43,1318.77
C100314,30.0,,Tier 2,Silver,23.0,38.0,2.0,,192.0,215.08,1347.84,1340.81
C100315,52.0,Mid,Tier 2,Silver,22.0,44.0,6.0,6.0,360.24,256.81,1721.27,1932.0
C100316,56.0,Low,Tier 2,Platinum,15.0,170.0,6.0,1.0,374.13,163.56,197.57,786.84
C100317,56.0,Mid,Tier 2,Gold,22.0,112.0,4.0,3.0,465.78,252.17,1220.72,1567.83
C100318,67.0,Mid,Tier 3,Silver,20.0,,7.0,3.0,361.44,245.22,883.79,1381.65
C100319,58.0,High,Tier 2,Silver,18.0,279.0,5.0,3.0,308.16,267.86,612.11,1031.41
C100320,34.0,Low,Tier 2,Silver,16.0,52.0,6.0,1.0,167.91,196.06,155.43,954.11
C100321,23.0,Mid,Tier 2,Silver,20.0,184.0,4.0,1.0,463.64,188.68,198.53,519.52
C100322,50.0,Low,Tier 2,Silver,17.0,280.0,3.0,5.0,283.72,,1218.28,858.95
C100323,66.0,High,Tier 1,Gold,25.0,239.0,,,720.88,328.13,3947.72,2708.15
C100324,69.0,High,Tier 3,Gold,23.0,3.0,3.0,,,328.88,1754.24,2016.05
C100325,30.0,Mid,Tier 1,Gold,17.0,2.0,9.0,3.0,584.23,244.7,1603.14,2062.38
C100326,30.0,Mid,,Platinum,18.0,213.0,8.0,3.0,499.56,196.49,1376.37,2238.4
C100327,19.0,Low,Tier 1,Silver,16.0,338.0,7.0,3.0,197.98,220.43,152.23,434.45
C100328,25.0,High,Tier 3,Gold,12.0,18.0,6.0,1.0,627.47,165.13,335.43,1512.19
C100329,47.0,Mid,Tier 1,Silver,16.0,60.0,4.0,5.0,500.56,169.51,2429.06,1839.68
C100330,46.0,Low,Tier 3,Silver,16.0,69.0,2.0,2.0,246.85,254.11,78.89,746.79
C100331,37.0,Mid,Tier 2,Silver,23.0,116.0,5.0,4.0,498.51,295.23,1573.39,1657.32
C100332,34.0,Mid,Tier 1,Silver,,325.0,1.0,4.0,425.14,241.84,1496.4,1121.48
C100333,61.0,High,Tier 2,Silver,15.0,346.0,7.0,,477.75,216.64,1329.61,1018.62
C100334,42.0,Mid,Tier 2,Silver,22.0,112.0,4.0,3.0,446.05,265.76,1170.31,1488.44
C100335,60.0,Mid,Tier 2,Silver,21.0,268.0,4.0,4.0,389.56,211.68,1149.58,1358.63
C100336,69.0,Mid,Tier 1,Platinum,13.0,3.0,3.0,1.0,705.03,110.38,558.36,1105.58
C100337,34.0,Low,Tier 2,Silver,18.0,187.0,5.0,3.0,90.46,172.78,49.25,835.36
C100338,28.0,Mid,Tier 2,Silver,20.0,229.0,11.0,2.0,378.73,229.06,452.63,1847.08
C100339,68.0,Low,Tier 2,Platinum,17.0,315.0,5.0,3.0,379.98,210.1,737.14,1137.57
C100340,51.0,Mid,Tier 3,Gold,13.0,300.0,3.0,4.0,348.49,,1350.7,994.62
C100341,33.0,Mid,Tier 1,Silver,20.0,22.0,,7.0,383.48,254.33,2412.62,1780.78
C100342,50.0,Mid,,Platinum,14.0,151.0,5.0,5.0,,147.36,2673.05,2471.82
C100343,45.0,Low,Tier 2,Silver,21.0,27.0,7.0,3.0,319.84,286.23,712.66,1771.9
C100344,65.0,Low,Tier 1,Silver,30.0,3.0,8.0,6.0,204.96,400.17,805.52,2060.62
C100345,31.0,Mid,Tier 1,Silver,21.0,56.0,7.0,7.0,257.35,226.63,1671.74,2207.79
C100346,70.0,Low,Tier 2,Silver,14.0,341.0,6.0,3.0,250.23,165.28,522.75,909.55
C100347,67.0,Low,Tier 1,Gold,16.0,96.0,2.0,4.0,483.67,208.98,1669.83,1342.28
C100348,27.0,Mid,Tier 1,Silver,20.0,270.0,3.0,3.0,359.94,276.36,803.08,1053.65
C100349,26.0,Mid,Tier 2,Gold,28.0,259.0,4.0,7.0,415.75,,2638.59,2137.54
C100350,46.0,Mid,Tier 2,Gold,12.0,317.0,5.0,4.0,413.88,128.98,1405.68,1333.56
C100351,20.0,Mid,Tier 3,Platinum,17.0,194.0,6.0,4.0,704.94,213.92,2434.73,2398.88
C100352,33.0,High,Tier 2,Silver,19.0,356.0,4.0,3.0,547.52,200.88,1499.97,1484.88
C100353,41.0,Low,Tier 2,Silver,26.0,155.0,8.0,6.0,,305.47,1010.72,1278.33
C100354,69.0,Mid,Tier 1,Platinum,22.0,288.0,7.0,15.0,627.13,251.1,9159.13,6257.77
C100355,70.0,High,Tier 3,Gold,12.0,286.0,5.0,1.0,468.3,134.23,341.29,682.57
C100356,26.0,Mid,Tier 1,Silver,15.0,198.0,5.0,3.0,551.24,197.82,1456.88,1532.87
C100357,65.0,Mid,Tier 1,Silver,17.0,116.0,6.0,1.0,279.18,195.24,243.26,685.77
C100358,22.0,Mid,Tier 3,Gold,12.0,58.0,5.0,3.0,315.17,185.9,782.14,1133.29
C100359,57.0,Mid,Tier 2,Gold,23.0,31.0,5.0,8.0,508.24,243.5,3796.52,3366.19
C100360,62.0,Mid,Tier 2,Gold,16.0,182.0,7.0,3.0,573.39,217.24,1376.03,1975.35
C100361,,Mid,Tier 1,Platinum,23.0,145.0,3.0,6.0,642.39,296.76,3508.99,2661.14
C100362,29.0,Low,Tier 1,Silver,26.0,76.0,3.0,4.0,279.58,340.89,841.62,1508.62
C100363,65.0,Low,Tier 2,Silver,21.0,,3.0,3.0,265.25,248.99,633.37,762.12
C100364,24.0,Mid,Tier 2,Gold,21.0,59.0,8.0,,443.38,246.08,1792.99,2403.85
C100365,,Low,Tier 2,Platinum,19.0,173.0,5.0,4.0,587.89,243.65,2211.96,1968.67
C100366,42.0,Mid,Tier 1,Silver,21.0,156.0,3.0,3.0,437.39,284.36,1011.01,1030.4
C100367,34.0,Mid,Tier 1,Gold,19.0,357.0,7.0,3.0,473.47,227.39,1473.08,1744.46
C100368,19.0,High,Tier 2,,24.0,38.0,4.0,3.0,504.29,248.9,1407.7,1222.97
C100369,58.0,Low,Tier 2,Silver,15.0,313.0,5.0,1.0,337.38,168.6,144.26,605.69
C100370,35.0,Mid,Tier 1,Platinum,15.0,250.0,6.0,9.0,568.22,213.8,4757.18,3556.74
C100371,53.0,Mid,Tier 1,Silver,12.0,289.0,2.0,3.0,422.89,163.28,978.54,661.14
C100372,39.0,Low,Tier 1,Silver,24.0,284.0,4.0,3.0,303.74,,548.01,1144.51
C100373,37.0,Low,Tier 1,Gold,19.0,282.0,6.0,4.0,285.27,217.34,1135.7,1364.25
C100374,64.0,Low,Tier 2,Silver,18.0,159.0,6.0,4.0,228.55,258.67,614.56,1155.09
C100375,23.0,Low,Tier 1,Silver,21.0,212.0,5.0,5.0,263.25,226.17,1112.04,1272.13
C100376,57.0,Low,Tier 2,Gold,22.0,133.0,6.0,2.0,288.29,264.45,290.74,1157.31
C100377,,Mid,Tier 3,Silver,24.0,329.0,7.0,5.0,464.69,360.05,1935.61,1927.71
C100378,38.0,Mid,Tier 3,Gold,,82.0,7.0,2.0,395.3,243.29,492.65,1292.67
C100379,31.0,Low,Tier 3,Silver,16.0,215.0,1.0,5.0,264.02,206.66,1284.41,1068.05
C100380,18.0,Low,Tier 1,Silver,23.0,77.0,9.0,1.0,354.4,296.75,156.85,1741.52
C100381,,Low,Tier 1,Gold,16.0,136.0,4.0,,372.07,206.95,733.43,1309.81
C100382,68.0,Mid,Tier 2,Silver,24.0,352.0,3.0,6.0,314.43,292.63,1390.86,1278.99
C100383,30.0,Low,Tier 2,Gold,18.0,,1.0,2.0,447.34,226.72,760.97,694.16
C100384,19.0,Mid,Tier 1,Platinum,24.0,324.0,6.0,3.0,763.82,274.63,2141.69,2101.76
C100385,24.0,Low,Tier 2,Gold,21.0,297.0,6.0,3.0,400.68,298.48,788.31,1653.88
C100386,21.0,Low,Tier 1,Silver,27.0,134.0,3.0,5.0,293.0,357.93,1051.16,1229.93
C100387,62.0,High,Tier 1,Silver,22.0,135.0,5.0,6.0,571.44,247.68,3308.86,2729.82
C100388,65.0,Low,Tier 2,Platinum,21.0,2.0,5.0,6.0,354.92,248.05,1954.13,1939.77
C100389,26.0,Low,Tier 2,Silver,18.0,289.0,6.0,2.0,270.43,244.93,292.49,968.26
C100390,57.0,Low,Tier 2,Gold,23.0,243.0,6.0,4.0,233.96,292.83,708.05,1210.94
C100391,27.0,High,Tier 3,Gold,25.0,359.0,4.0,4.0,595.34,364.19,1983.95,1649.1
C100392,37.0,Mid,Tier 1,Silver,20.0,106.0,4.0,3.0,534.16,215.77,1334.93,954.74
C100393,49.0,Mid,Tier 1,Silver,16.0,145.0,2.0,2.0,312.25,170.33,579.13,669.01
C100394,56.0,High,Tier 2,Gold,17.0,251.0,3.0,4.0,730.98,206.63,2634.7,2076.65
C100395,64.0,Low,Tier 2,Gold,12.0,124.0,2.0,2.0,378.24,186.56,510.82,852.04
C100396,20.0,High,Tier 2,Silver,26.0,116.0,5.0,8.0,410.27,,3141.21,2590.29
C100397,28.0,Low,Tier 1,Gold,17.0,,4.0,3.0,397.8,220.54,867.01,1418.96
C100398,32.0,Mid,Tier 3,Gold,22.0,361.0,1.0,5.0,516.83,340.22,2441.2,1705.4
C100399,34.0,Mid,Tier 2,Silver,21.0,173.0,5.0,3.0,449.12,195.61,1170.31,1283.22
C100400,70.0,Mid,Tier 2,Silver,22.0,281.0,6.0,6.0,446.66,272.65,2405.27,2288.89
C100401,59.0,High,Tier 2,Gold,18.0,239.0,6.0,2.0,560.85,224.42,957.22,1324.63
C100402,34.0,Low,Tier 3,Gold,20.0,219.0,3.0,2.0,220.29,244.9,293.73,480.17
C100403,69.0,High,Tier 2,Platinum,18.0,114.0,6.0,8.0,755.84,272.67,5935.01,4210.59
C100404,44.0,Mid,Tier 3,Silver,21.0,115.0,6.0,5.0,324.63,317.44,1276.19,1706.03
C100405,44.0,Mid,Tier 1,Platinum,18.0,177.0,3.0,5.0,626.81,231.07,2953.79,1992.79
C100406,40.0,High,Tier 2,Gold,26.0,49.0,4.0,2.0,541.78,294.06,733.3,1013.31
C100407,25.0,Low,Tier 3,Gold,20.0,196.0,7.0,,214.56,297.11,1780.24,2113.02
C100408,67.0,High,Tier 2,Silver,13.0,33.0,3.0,4.0,,160.78,1968.96,1701.13
C100409,18.0,Mid,Tier 2,Silver,,100.0,6.0,5.0,293.45,301.05,1251.82,1621.17
C100410,27.0,Mid,Tier 3,Silver,17.0,231.0,4.0,3.0,379.42,274.85,750.2,947.89
C100411,30.0,Low,Tier 1,Silver,16.0,8.0,4.0,4.0,277.92,,719.39,1271.08
C100412,32.0,Mid,Tier 2,Silver,21.0,16.0,,6.0,342.28,215.08,1713.27,1592.4
C100413,24.0,Mid,Tier 3,Platinum,22.0,78.0,6.0,1.0,409.71,280.27,69.17,738.92
C100414,18.0,Mid,Tier 3,Silver,22.0,276.0,6.0,6.0,347.07,240.69,1993.39,2039.12
C100415,53.0,Low,Tier 3,Platinum,,293.0,4.0,5.0,355.88,322.2,1353.26,1526.34
C100416,69.0,Low,Tier 3,Silver,17.0,0.0,3.0,2.0,150.1,261.32,95.71,811.51
C100417,24.0,High,Tier 1,Gold,21.0,101.0,8.0,1.0,660.89,254.79,539.43,1456.12
C100418,33.0,Low,Tier 3,Silver,14.0,20.0,6.0,5.0,167.23,221.97,518.98,1266.29
C100419,44.0,Mid,Tier 2,Gold,21.0,5.0,5.0,3.0,311.43,306.41,788.28,1684.12
C100420,67.0,High,Tier 2,Gold,17.0,344.0,3.0,4.0,650.97,181.08,2489.19,1763.5
C100421,54.0,Low,Tier 2,Platinum,18.0,155.0,4.0,8.0,328.15,192.93,2313.27,1961.68
C100422,58.0,Low,Tier 3,Silver,16.0,291.0,7.0,5.0,272.57,235.07,1077.69,1422.94
C100423,48.0,Mid,Tier 2,Silver,20.0,249.0,8.0,4.0,532.86,201.65,1831.87,2279.63
C100424,,Low,Tier 3,Platinum,21.0,164.0,6.0,9.0,302.83,301.47,2390.09,2409.73
C100425,,Mid,Tier 1,Silver,23.0,275.0,4.0,5.0,439.8,265.28,1978.34,1459.23
C100426,63.0,Mid,Tier 1,Gold,23.0,91.0,4.0,2.0,470.62,244.84,,1523.95
C100427,60.0,Mid,Tier 2,Silver,18.0,151.0,2.0,5.0,369.93,184.18,1706.56,1271.02
C100428,19.0,Mid,Tier 1,Silver,,138.0,8.0,4.0,260.78,227.5,833.69,1491.65
C100429,55.0,Mid,Tier 2,Gold,21.0,209.0,8.0,5.0,470.21,235.33,1984.98,2164.21
C100430,22.0,Mid,Tier 1,Gold,,77.0,,5.0,511.5,303.7,2295.44,2898.65
C100431,57.0,Low,Tier 2,Gold,15.0,272.0,7.0,1.0,520.98,214.24,432.57,1012.47
C100432,61.0,Mid,Tier 1,Silver,18.0,308.0,6.0,6.0,,242.86,1159.48,1028.86
C100433,24.0,High,Tier 1,Gold,11.0,325.0,8.0,2.0,640.55,142.51,1223.85,1624.73
C100434,40.0,Mid,Tier 2,Platinum,12.0,327.0,2.0,2.0,596.54,161.59,905.65,772.96
C100435,24.0,Mid,Tier 2,Silver,17.0,234.0,4.0,6.0,420.44,179.15,2525.25,1919.62
C100436,48.0,Low,Tier 1,Silver,18.0,292.0,3.0,1.0,291.98,232.09,129.69,230.88
C100437,67.0,Low,Tier 1,Silver,11.0,252.0,5.0,2.0,403.03,107.53,780.22,859.76
C100438,22.0,Low,Tier 1,Gold,14.0,348.0,5.0,3.0,382.49,183.42,881.92,1103.34
C100439,39.0,Low,Tier 2,Silver,,,3.0,1.0,273.36,214.38,141.0,663.31
C100440,,High,Tier 1,Gold,26.0,,2.0,9.0,540.65,337.63,4575.2,3285.39
C100441,33.0,Low,Tier 2,Silver,14.0,153.0,5.0,2.0,309.29,190.94,514.11,1230.35
C100442,25.0,High,Tier 2,Gold,19.0,227.0,5.0,,711.97,202.06,1375.34,1571.29
C100443,43.0,Low,Tier 2,Gold,23.0,325.0,7.0,1.0,248.88,276.62,0.0,1056.02
C100444,44.0,Low,Tier 2,Silver,20.0,34.0,6.0,3.0,227.18,248.01,586.96,1193.13
C100445,53.0,Mid,Tier 1,Silver,18.0,58.0,3.0,,289.17,243.23,135.07,483.75
C100446,34.0,Low,Tier 3,Silver,20.0,315.0,3.0,1.0,273.41,267.78,0.0,476.42
C100447,68.0,Mid,Tier 2,Silver,19.0,113.0,3.0,1.0,336.98,226.88,306.37,652.66
C100448,45.0,High,Tier 1,Silver,15.0,6.0,7.0,2.0,608.25,221.94,929.5,1296.27
C100449,33.0,High,Tier 3,Gold,18.0,248.0,5.0,4.0,525.39,262.66,1862.17,1838.22
C100450,68.0,Low,Tier 2,Silver,18.0,321.0,6.0,1.0,254.76,161.22,122.01,925.75
C100451,67.0,Mid,Tier 2,Silver,15.0,330.0,7.0,2.0,345.06,153.31,421.23,769.08
C100452,44.0,Low,Tier 3,Silver,22.0,312.0,4.0,2.0,249.79,298.7,,372.19
C100453,19.0,High,Tier 1,Silver,14.0,21.0,6.0,4.0,545.19,144.27,1983.32,2294.32
C100454,49.0,Mid,Tier 3,Platinum,22.0,49.0,3.0,7.0,538.0,326.56,3285.89,2899.58
C100455,47.0,Low,Tier 2,Silver,20.0,,5.0,2.0,376.73,270.4,384.18,987.64
C100456,25.0,Low,Tier 2,Silver,17.0,253.0,3.0,2.0,,238.97,223.9,347.72
C100457,51.0,Low,Tier 1,Silver,14.0,80.0,4.0,8.0,442.35,204.73,3173.61,2331.63
C100458,62.0,Low,Tier 1,Platinum,21.0,141.0,4.0,8.0,389.46,239.09,2994.88,2574.45
C100459,23.0,High,Tier 3,Gold,24.0,315.0,4.0,7.0,,341.14,2771.96,2323.9
C100460,56.0,Mid,Tier 1,Silver,25.0,339.0,5.0,3.0,,299.56,1214.85,1303.95
C100461,25.0,High,Tier 1,Gold,24.0,325.0,4.0,5.0,598.3,363.19,2557.95,2511.53
C100462,57.0,Low,Tier 2,Gold,17.0,168.0,7.0,3.0,457.72,216.03,1286.34,1858.38
C100463,,Mid,Tier 2,Gold,20.0,283.0,7.0,4.0,396.69,238.66,1345.11,1727.36
C100464,18.0,Low,Tier 1,Silver,19.0,16.0,3.0,5.0,290.31,207.47,1099.1,1260.54
C100465,69.0,Mid,Tier 3,Gold,17.0,338.0,5.0,6.0,364.0,283.55,1970.16,1732.4
C100466,26.0,Low,Tier 2,Gold,16.0,81.0,4.0,3.0,329.1,162.87,778.0,1262.38
C100467,49.0,Low,Tier 3,Silver,20.0,351.0,6.0,4.0,368.89,298.16,1257.25,1165.71
C100468,27.0,Mid,Tier 1,Silver,28.0,5.0,5.0,,507.96,336.12,2750.01,2395.04
C100469,67.0,Low,Tier 1,Silver,16.0,,8.0,6.0,458.47,185.59,2437.93,2066.39
C100470,57.0,Mid,Tier 2,Silver,30.0,192.0,6.0,10.0,532.54,409.79,4899.46,3676.21
C100471,60.0,Mid,Tier 1,Silver,21.0,187.0,7.0,3.0,365.84,267.7,760.69,1451.2
C100472,40.0,Low,Tier 2,Gold,23.0,247.0,3.0,4.0,247.19,303.7,653.36,859.0
C100473,42.0,High,Tier 1,Gold,27.0,169.0,6.0,4.0,692.34,296.45,2455.64,2447.7
C100474,51.0,Mid,Tier 3,Silver,26.0,348.0,3.0,4.0,341.07,407.75,764.56,591.85
C100475,59.0,High,Tier 3,,12.0,38.0,6.0,2.0,307.42,216.76,433.12,1348.29
C100476,62.0,Mid,Tier 3,Gold,19.0,240.0,2.0,2.0,457.27,283.74,590.35,471.8
C100477,18.0,Mid,Tier 3,Silver,16.0,79.0,4.0,1.0,231.74,218.86,0.0,732.37
C100478,53.0,Mid,Tier 3,Silver,21.0,13.0,9.0,2.0,282.29,279.81,144.38,1338.68
C100479,23.0,High,Tier 2,Gold,19.0,238.0,6.0,6.0,650.1,229.95,3461.26,2853.73
C100480,33.0,Mid,Tier 2,Silver,16.0,248.0,6.0,5.0,387.98,188.48,1984.52,2094.71
C100481,61.0,Low,Tier 3,Silver,17.0,,5.0,3.0,242.25,228.45,493.4,1271.58
C100482,31.0,Low,Tier 3,Gold,20.0,266.0,6.0,2.0,314.71,303.92,369.07,907.17
C100483,60.0,Mid,Tier 3,Gold,28.0,344.0,4.0,9.0,446.26,410.9,,2797.82
C100484,42.0,Low,Tier 3,Silver,13.0,254.0,2.0,1.0,188.04,177.38,337.37,302.28
C100485,30.0,Low,Tier 1,Gold,20.0,83.0,3.0,3.0,403.59,232.24,892.34,968.21
C100486,35.0,Low,Tier 3,Platinum,25.0,31.0,4.0,4.0,377.66,310.28,1136.83,1858.24
C100487,46.0,Mid,Tier 3,Silver,19.0,32.0,6.0,4.0,326.08,270.09,912.51,1946.59
C100488,58.0,Low,Tier 2,Gold,20.0,226.0,8.0,9.0,420.76,210.1,3557.58,3339.54
C100489,50.0,Mid,Tier 3,Silver,19.0,86.0,5.0,2.0,,263.34,194.73,731.08
C100490,67.0,Mid,Tier 2,Silver,14.0,135.0,6.0,2.0,463.93,176.6,907.26,1689.33
C100491,63.0,High,Tier 3,Silver,27.0,17.0,8.0,6.0,385.66,334.51,2038.67,2436.33
C100492,57.0,Low,Tier 1,Silver,12.0,161.0,4.0,1.0,294.47,137.78,131.06,508.92
C100493,49.0,Mid,Tier 3,Silver,22.0,60.0,5.0,6.0,193.28,328.31,655.21,1153.37
C100494,33.0,Mid,Tier 1,Gold,19.0,156.0,4.0,3.0,426.13,190.39,1259.96,1454.19
C100495,39.0,Mid,Tier 2,Silver,25.0,215.0,7.0,7.0,320.08,285.36,1901.55,1719.2
C100496,24.0,Mid,Tier 1,Platinum,26.0,351.0,4.0,6.0,681.92,279.22,4020.12,2739.86
C100497,37.0,Low,Tier 2,Silver,15.0,105.0,3.0,3.0,222.5,202.34,428.61,955.65
C100498,67.0,,Tier 1,Gold,17.0,117.0,5.0,3.0,592.03,188.7,1595.78,2205.64
C100499,40.0,,Tier 3,Silver,23.0,293.0,4.0,4.0,263.81,311.37,593.66,484.55
C100500,24.0,High,Tier 2,Silver,18.0,348.0,6.0,4.0,339.21,237.78,1263.57,1528.49
C100501,52.0,Mid,Tier 3,Gold,18.0,148.0,5.0,1.0,263.39,251.97,0.0,626.33
C100502,69.0,Low,Tier 1,Gold,18.0,126.0,7.0,5.0,311.79,261.57,1390.27,1790.65
C100503,63.0,Mid,Tier 1,Silver,13.0,261.0,5.0,2.0,434.11,169.6,864.03,781.13
C100504,32.0,Low,Tier 3,Silver,17.0,275.0,6.0,4.0,166.54,258.78,207.52,1004.01
C100505,42.0,Mid,,Gold,26.0,259.0,6.0,6.0,445.26,324.47,2458.71,2435.46
C100506,46.0,Mid,Tier 2,Gold,12.0,234.0,5.0,2.0,497.49,176.7,990.84,1203.47
C100507,31.0,Low,Tier 3,Silver,19.0,49.0,5.0,3.0,273.95,180.6,693.07,1406.57
C100508,32.0,Low,Tier 3,Gold,16.0,95.0,5.0,5.0,433.59,251.28,1987.16,2074.31
C100509,30.0,Mid,Tier 2,Silver,,20.0,4.0,4.0,363.1,207.64,1290.81,1305.09
C100510,70.0,Low,Tier 3,Silver,22.0,142.0,5.0,,350.22,281.33,1477.8,1705.09
C100511,57.0,High,Tier 2,Gold,18.0,308.0,5.0,2.0,640.58,212.53,945.68,1065.68
C100512,62.0,Mid,Tier 2,Platinum,21.0,81.0,4.0,4.0,528.63,249.89,1858.09,1810.21
C100513,61.0,Mid,Tier 2,Silver,19.0,256.0,8.0,4.0,273.17,184.24,872.08,1578.82
C100514,68.0,Low,Tier 1,Silver,15.0,154.0,2.0,3.0,314.84,150.31,1019.55,1133.36
C100515,23.0,Mid,Tier 1,Silver,20.0,64.0,3.0,2.0,298.62,204.68,384.52,844.45
